lifetime,Filename,MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,MaxPartialCharge,BCUT2D_MWHI,BCUT2D_MRLOW
-0.7209031700660365,p237,12.586898935500129,-0.6095979780801197,0.055604686318972,0.3470940394468891,16.392989612124733,0.1030846506638342
-2.809182444072879,p238,11.79555933484505,-0.4659259259259263,0.4271787603930463,0.2330177898786166,16.17331348183093,0.0816694871994577
-3.066698516548027,p239,13.174501904220516,-0.7865044383226205,0.1995366322990779,0.3470995283553154,16.397561461130874,0.1027608696060532
-3.2965770634812954,p240,13.59158227685013,-0.8918055636219766,0.2098727458970342,0.3471051346156826,16.495114340220884,0.1027595237116034
1.461237811226035,p241,3.377962962962963,1.2117592592592594,1.2117592592592594,0.0464351877874698,14.688706819428935,1.5465012733592918
1.3376199800101576,p242,3.432407407407408,1.2233333333333336,1.2233333333333336,0.0464551665959325,14.690010883027318,1.475093876230684
1.1828975957769083,p243,3.5689814814814813,1.2771296296296295,1.2771296296296295,0.049433599620618,14.703033271949428,1.375747814140232
-1.087426456050437,p244,3.535298563869992,0.1799809854497354,0.1799809854497354,0.0464562293933848,14.691767559783235,0.5902579206360111
-3.4625473774585704,p245,2.25,1.1665740740740742,1.1665740740740742,0.0461101343892202,15.137967099950284,1.2832257849328546
1.1169634899572067,p246,3.496087962962963,0.0817824074074073,0.0817824074074073,0.042530485236543,14.902963767143133,0.6379282112076732
-0.566201719518515,p247,3.634751511715797,-0.3323842592592592,0.3323842592592592,0.0741434288734714,14.907824144800598,0.7403347704464126
0.2088007535335231,p248,3.653270030234316,-0.2583101851851852,0.2583101851851852,0.0753383466594754,14.910023730558342,0.7630132458636683
0.2304011517229946,p249,6.3146164021164015,-0.3989351851851852,0.3989351851851852,0.131735873107747,16.48279489707425,0.4341781699562312
-1.2521245525794742,p250,3.6668754724111854,-0.2947685185185187,0.2947685185185187,0.0763203699811536,32.16658106656697,0.6990451498096979
-0.2386985080144562,a1,2.301290627362056,1.2266533341731756,1.2266533341731756,-0.0001389192449944,14.272891695803088,1.628858072833438
-0.1804126371812686,a2,2.274907407407407,1.3058158541194256,1.3058158541194256,-0.0171260894978618,14.037447671184538,1.772303681021713
-0.2278866872418946,a3,11.764977639203828,-0.8823322940287224,0.3831972789115647,0.336454811131338,16.365645972265735,0.0700899418318953
1.6694076730305218,a4,3.514478666275203,1.0078389749403114,1.0078389749403114,0.0406541868164847,14.143049951248246,1.6422358672825563
-3.2652001704111533,a5,2.359988166485575,1.2167257740255577,1.2167257740255577,-0.0026588388018215,14.171360452408663,1.606492243600524
2.414652088452874,a6,2.1782407407407405,1.2595195578231295,1.2595195578231295,-0.0183610237774655,14.030308806914077,1.5890982342146935
-3.493494967595128,a7,3.596414829533742,1.1272788065843624,1.1272788065843624,0.0253219715040993,79.91873111076033,1.5678812342268946
-3.882728704344236,a8,3.4601847204579546,1.108477508542444,1.108477508542444,0.0175185697143472,79.91873110481342,1.5760115407288642
2.5860300287418228,a11,2.194302721088435,1.2447155559754768,1.2447155559754768,-0.0183603131728697,14.0595722285099,1.57516237562389
3.700187734498377,a12,2.212407407407407,1.3350000000000002,1.3350000000000002,-0.0026808061111411,14.08917116043954,1.7800299704859144
0.8589518049669188,a13,11.316970637454045,-0.1363782672287359,0.1363782672287359,0.3050137805862297,16.52295624812516,-0.140206887286278
0.2537224474761849,a14,2.3738918414588057,0.1704925489607125,0.1704925489607125,-0.0026596441056648,14.23058350324069,0.5910231902859631
0.2749683914716895,a15,2.320884826152683,0.1479850481859408,0.1479850481859408,-0.0023722934002264,14.256909149097922,0.5951637060093591
-0.3666487187374292,a16,11.34722017510708,-0.8769127928949356,0.3664380196523056,0.3358168871534345,16.365594628629804,0.0698856326183582
0.2692142056654643,a17,2.391522108843537,1.239982400622733,1.239982400622733,-0.0013880549913373,14.230501277447296,1.620610059336942
2.06324002628391,a18,2.2407407407407405,1.3112962962962964,1.3112962962962964,-0.0177651677696976,13.99135216512628,1.7648597500050305
0.8101791354854987,a19,4.577685185185185,1.0612962962962964,1.0612962962962964,0.0709227123296695,14.672245258737702,1.4978693727640082
-1.6035565398875724,a20,2.246574074074074,1.2634367388930885,1.2634367388930885,-0.002637436910241,14.179876243791735,1.6495777146228108
1.706481432827964,a21,3.3969444444444443,1.0412178760393047,1.0412178760393047,0.040542134333231,14.068483288945584,1.645764725514106
1.5964591219938562,a22,3.4497765215284155,1.0126000398601065,1.0126000398601065,0.0406318407241967,14.122318227701005,1.6405804158242665
0.8563919549825414,a23,11.428896447467874,-0.8768518518518518,0.3876851851851854,0.3364544362826144,16.36563973485363,0.0700896345940428
1.3037310119664145,a24,11.5626242441421,-1.0607974300831444,0.1400000000000001,0.3364552560789133,16.368978709375885,0.0686943707451205
2.94024730579613,a25,2.212407407407407,1.3737962962962964,1.3737962962962964,-0.0145663918003204,14.100902887433026,1.5223163386523018
1.988810311203516,a26,4.196160024973157,1.2009367388930885,1.2009367388930885,0.0273481792707089,14.60262108867062,1.3326973546522336
2.5562677582318587,a27,4.012399768430313,-1.860140470063736,0.610046651087901,0.1459600024866553,28.33424508088078,0.8378930435412741
-0.9254139281226504,a28,6.71750884017689,0.6836813429075337,0.6836813429075337,0.0497141516550285,35.495692061287784,1.6404279460960938
0.6075141046919403,a29,6.400075957486523,0.6875099917785708,0.6875099917785708,0.0412338814681603,35.49569187835024,1.6404527265036837
1.3324630019103212,a30,3.475631928697405,1.0303686568495372,1.0303686568495372,0.0405866195606801,14.15499057185624,1.6422907128520865
1.1284270575054096,a31,3.5526180993262524,-1.4766912809035906,1.0261694573630904,0.1293476090061036,28.33122482695616,1.6445577027552356
2.510182091358931,a32,2.274907407407407,1.278240740740741,1.278240740740741,-0.0026818529870824,14.114742215287416,1.67189740461397
0.1732774898197809,a33,9.155027914456957,0.6789507595712505,0.6789507595712505,0.0991095704743913,14.234856306603383,1.485153745319568
1.936584068363201,a34,5.356966138236812,0.8733952040156949,0.8733952040156949,0.1184013167889157,16.465266544428093,0.4146248788344466
-0.4270471203420039,a35,2.2532407407407407,1.2709533257747545,1.2709533257747545,0.0354692311152895,32.13347390580382,1.670395422294285
-2.8790971823854727,a36,2.2578703703703704,1.3334533257747545,1.3334533257747545,0.0354692388441154,32.13465268825467,1.7454663360176377
-0.2802594755958681,a37,13.039169888696753,-4.341572897167234,0.6341973885768979,0.4159102198337968,32.13347427333127,-0.137121462023349
1.9856474993211963,a38,13.100325406459412,-4.435415790870268,0.6244160607309959,0.4159102198337968,19.41702463471169,-0.1379543346428516
